,year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count,humidity,temp_avg,temp_min,temp_max,rain_ml,rain_day,cluster
227,2016,Chaiyaphum,9-May,0,1,0,0,0,0,0,336,70.0,28.2,11.4,42.6,1234.8,100,1
228,2016,Si Sa Ket,9-May,0,1,0,0,0,0,0,514,72.7,27.9,11.4,42.3,1310.6,113,1
229,2016,Si Sa Ket,14-Oct,0,0,1,0,0,0,0,546,72.7,27.9,11.4,42.3,1310.6,113,1
230,2016,Si Sa Ket,15-24,0,0,0,1,0,0,0,602,72.7,27.9,11.4,42.3,1310.6,113,1
231,2016,Ubon Ratchathani,60,0,0,0,0,0,0,1,118,69.9,28.2,11.5,42.6,1905.8,130,3
232,2016,Ubon Ratchathani,0-4,1,0,0,0,0,0,0,236,69.9,28.2,11.5,42.6,1905.8,130,3
233,2016,Ubon Ratchathani,25-34,0,0,0,0,1,0,0,442,69.9,28.2,11.5,42.6,1905.8,130,3
234,2016,Ubon Ratchathani,35-59,0,0,0,0,0,1,0,602,69.9,28.2,11.5,42.6,1905.8,130,3
235,2016,Ubon Ratchathani,9-May,0,1,0,0,0,0,0,756,69.9,28.2,11.5,42.6,1905.8,130,3
236,2016,Ubon Ratchathani,14-Oct,0,0,1,0,0,0,0,1070,69.9,28.2,11.5,42.6,1905.8,130,3
237,2016,Ubon Ratchathani,15-24,0,0,0,1,0,0,0,1086,69.9,28.2,11.5,42.6,1905.8,130,3
238,2016,Chachoengsao,60,0,0,0,0,0,0,1,30,78.4,27.7,11.6,41.0,1319.4,130,1
239,2016,Chachoengsao,0-4,1,0,0,0,0,0,0,48,78.4,27.7,11.6,41.0,1319.4,130,1
240,2016,Chachoengsao,9-May,0,1,0,0,0,0,0,96,78.4,27.7,11.6,41.0,1319.4,130,1
241,2016,Chachoengsao,14-Oct,0,0,1,0,0,0,0,110,78.4,27.7,11.6,41.0,1319.4,130,1
242,2016,Chachoengsao,25-34,0,0,0,0,1,0,0,134,78.4,27.7,11.6,41.0,1319.4,130,1
243,2016,Chachoengsao,15-24,0,0,0,1,0,0,0,168,78.4,27.7,11.6,41.0,1319.4,130,1
244,2016,Chachoengsao,35-59,0,0,0,0,0,1,0,206,78.4,27.7,11.6,41.0,1319.4,130,1
245,2016,Nakhon Ratchasima,60,0,0,0,0,0,0,1,86,70.5,28.4,12.0,43.2,1090.1,130,1
246,2016,Nakhon Ratchasima,35-59,0,0,0,0,0,1,0,360,70.5,28.4,12.0,43.2,1090.1,130,1
247,2016,Nakhon Ratchasima,0-4,1,0,0,0,0,0,0,418,70.5,28.4,12.0,43.2,1090.1,130,1
248,2016,Nakhon Ratchasima,25-34,0,0,0,0,1,0,0,466,70.5,28.4,12.0,43.2,1090.1,130,1
249,2016,Nakhon Ratchasima,9-May,0,1,0,0,0,0,0,536,70.5,28.4,12.0,43.2,1090.1,130,1
250,2016,Nakhon Ratchasima,14-Oct,0,0,1,0,0,0,0,608,70.5,28.4,12.0,43.2,1090.1,130,1
251,2016,Nakhon Ratchasima,15-24,0,0,0,1,0,0,0,788,70.5,28.4,12.0,43.2,1090.1,130,1
252,2016,Chai Nat,60,0,0,0,0,0,0,1,14,72.2,28.8,12.2,41.8,1182.3,101,1
253,2016,Chai Nat,0-4,1,0,0,0,0,0,0,20,72.2,28.8,12.2,41.8,1182.3,101,1
254,2016,Chai Nat,9-May,0,1,0,0,0,0,0,32,72.2,28.8,12.2,41.8,1182.3,101,1
255,2016,Chai Nat,14-Oct,0,0,1,0,0,0,0,38,72.2,28.8,12.2,41.8,1182.3,101,1
256,2016,Chai Nat,25-34,0,0,0,0,1,0,0,50,72.2,28.8,12.2,41.8,1182.3,101,1
257,2016,Chai Nat,35-59,0,0,0,0,0,1,0,50,72.2,28.8,12.2,41.8,1182.3,101,1
258,2016,Chai Nat,15-24,0,0,0,1,0,0,0,70,72.2,28.8,12.2,41.8,1182.3,101,1
259,2016,Kanchanaburi,60,0,0,0,0,0,0,1,16,68.0,29.3,12.3,43.5,1194.8,130,1
260,2016,Kanchanaburi,0-4,1,0,0,0,0,0,0,38,68.0,29.3,12.3,43.5,1194.8,130,1
261,2016,Kanchanaburi,25-34,0,0,0,0,1,0,0,50,68.0,29.3,12.3,43.5,1194.8,130,1
262,2016,Kanchanaburi,14-Oct,0,0,1,0,0,0,0,52,68.0,29.3,12.3,43.5,1194.8,130,1
263,2016,Kanchanaburi,35-59,0,0,0,0,0,1,0,62,68.0,29.3,12.3,43.5,1194.8,130,1
264,2016,Kanchanaburi,9-May,0,1,0,0,0,0,0,72,68.0,29.3,12.3,43.5,1194.8,130,1
265,2016,Kanchanaburi,15-24,0,0,0,1,0,0,0,102,68.0,29.3,12.3,43.5,1194.8,130,1
266,2016,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,56,72.4,29.0,12.9,42.1,1028.7,94,1
267,2016,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,62,72.4,29.0,12.9,42.1,1028.7,94,1
268,2016,Phra Nakhon Si Ayutthaya,9-May,0,1,0,0,0,0,0,128,72.4,29.0,12.9,42.1,1028.7,94,1
269,2016,Phra Nakhon Si Ayutthaya,14-Oct,0,0,1,0,0,0,0,146,72.4,29.0,12.9,42.1,1028.7,94,1
270,2016,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,0,1,0,206,72.4,29.0,12.9,42.1,1028.7,94,1
271,2016,Phra Nakhon Si Ayutthaya,25-34,0,0,0,0,1,0,0,226,72.4,29.0,12.9,42.1,1028.7,94,1
272,2016,Phra Nakhon Si Ayutthaya,15-24,0,0,0,1,0,0,0,246,72.4,29.0,12.9,42.1,1028.7,94,1
273,2016,Samut Songkhram,0-4,1,0,0,0,0,0,0,2,75.0,27.0,13.0,39.0,1638.0,130,3
274,2016,Sing Buri,35-59,0,0,0,0,0,1,0,2,75.0,27.0,13.0,39.0,1638.0,130,3
275,2016,Sing Buri,60,0,0,0,0,0,0,1,2,75.0,27.0,13.0,39.0,1638.0,130,3
276,2016,Samut Songkhram,60,0,0,0,0,0,0,1,4,75.0,27.0,13.0,39.0,1638.0,130,3
277,2016,Sing Buri,15-24,0,0,0,1,0,0,0,4,75.0,27.0,13.0,39.0,1638.0,130,3
278,2016,Sing Buri,25-34,0,0,0,0,1,0,0,4,75.0,27.0,13.0,39.0,1638.0,130,3
279,2016,Nakhon Nayok,60,0,0,0,0,0,0,1,6,75.0,27.0,13.0,39.0,1638.0,130,3
280,2016,Samut Songkhram,9-May,0,1,0,0,0,0,0,8,75.0,27.0,13.0,39.0,1638.0,130,3
281,2016,Amnat Charoen,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
282,2016,Nakhon Nayok,0-4,1,0,0,0,0,0,0,14,75.0,27.0,13.0,39.0,1638.0,130,3
283,2016,Sa kaeo,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
284,2016,Saraburi,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
285,2016,Uthai Thani,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
286,2016,Yasothon,60,0,0,0,0,0,0,1,14,75.0,27.0,13.0,39.0,1638.0,130,3
287,2016,Ang Thong,0-4,1,0,0,0,0,0,0,16,75.0,27.0,13.0,39.0,1638.0,130,3
288,2016,Samut Songkhram,14-Oct,0,0,1,0,0,0,0,16,75.0,27.0,13.0,39.0,1638.0,130,3
289,2016,Bueng Kan,60,0,0,0,0,0,0,1,20,75.0,27.0,13.0,39.0,1638.0,130,3
290,2016,Nakhon Nayok,35-59,0,0,0,0,0,1,0,20,75.0,27.0,13.0,39.0,1638.0,130,3
291,2016,Ang Thong,60,0,0,0,0,0,0,1,22,75.0,27.0,13.0,39.0,1638.0,130,3
292,2016,Nakhon Nayok,14-Oct,0,0,1,0,0,0,0,22,75.0,27.0,13.0,39.0,1638.0,130,3
293,2016,Phang-nga,60,0,0,0,0,0,0,1,24,75.0,27.0,13.0,39.0,1638.0,130,3
294,2016,Nakhon Nayok,25-34,0,0,0,0,1,0,0,26,75.0,27.0,13.0,39.0,1638.0,130,3
295,2016,Nakhon Nayok,9-May,0,1,0,0,0,0,0,28,75.0,27.0,13.0,39.0,1638.0,130,3
296,2016,Saraburi,0-4,1,0,0,0,0,0,0,28,75.0,27.0,13.0,39.0,1638.0,130,3
297,2016,Uthai Thani,0-4,1,0,0,0,0,0,0,28,75.0,27.0,13.0,39.0,1638.0,130,3
298,2016,Samut Songkhram,15-24,0,0,0,1,0,0,0,30,75.0,27.0,13.0,39.0,1638.0,130,3
299,2016,Yasothon,0-4,1,0,0,0,0,0,0,30,75.0,27.0,13.0,39.0,1638.0,130,3
300,2016,Ang Thong,14-Oct,0,0,1,0,0,0,0,32,75.0,27.0,13.0,39.0,1638.0,130,3
301,2016,Ang Thong,9-May,0,1,0,0,0,0,0,34,75.0,27.0,13.0,39.0,1638.0,130,3
302,2016,Samut Songkhram,25-34,0,0,0,0,1,0,0,36,75.0,27.0,13.0,39.0,1638.0,130,3
303,2016,Samut Sakhon,60,0,0,0,0,0,0,1,40,75.0,27.0,13.0,39.0,1638.0,130,3
304,2016,Amnat Charoen,0-4,1,0,0,0,0,0,0,42,75.0,27.0,13.0,39.0,1638.0,130,3
305,2016,Nakhon Nayok,15-24,0,0,0,1,0,0,0,42,75.0,27.0,13.0,39.0,1638.0,130,3
306,2016,Samut Songkhram,35-59,0,0,0,0,0,1,0,42,75.0,27.0,13.0,39.0,1638.0,130,3
307,2016,Ang Thong,25-34,0,0,0,0,1,0,0,44,75.0,27.0,13.0,39.0,1638.0,130,3
308,2016,Uthai Thani,14-Oct,0,0,1,0,0,0,0,48,75.0,27.0,13.0,39.0,1638.0,130,3
309,2016,Uthai Thani,25-34,0,0,0,0,1,0,0,48,75.0,27.0,13.0,39.0,1638.0,130,3
310,2016,Sa kaeo,25-34,0,0,0,0,1,0,0,50,75.0,27.0,13.0,39.0,1638.0,130,3
311,2016,Sa kaeo,35-59,0,0,0,0,0,1,0,50,75.0,27.0,13.0,39.0,1638.0,130,3
312,2016,Sa kaeo,0-4,1,0,0,0,0,0,0,56,75.0,27.0,13.0,39.0,1638.0,130,3
313,2016,Uthai Thani,35-59,0,0,0,0,0,1,0,62,75.0,27.0,13.0,39.0,1638.0,130,3
314,2016,Uthai Thani,9-May,0,1,0,0,0,0,0,62,75.0,27.0,13.0,39.0,1638.0,130,3
315,2016,Saraburi,14-Oct,0,0,1,0,0,0,0,66,75.0,27.0,13.0,39.0,1638.0,130,3
316,2016,Ang Thong,15-24,0,0,0,1,0,0,0,68,75.0,27.0,13.0,39.0,1638.0,130,3
317,2016,Amnat Charoen,25-34,0,0,0,0,1,0,0,70,75.0,27.0,13.0,39.0,1638.0,130,3
318,2016,Ang Thong,35-59,0,0,0,0,0,1,0,70,75.0,27.0,13.0,39.0,1638.0,130,3
319,2016,Amnat Charoen,35-59,0,0,0,0,0,1,0,76,75.0,27.0,13.0,39.0,1638.0,130,3
320,2016,Saraburi,9-May,0,1,0,0,0,0,0,76,75.0,27.0,13.0,39.0,1638.0,130,3
321,2016,Yasothon,25-34,0,0,0,0,1,0,0,76,75.0,27.0,13.0,39.0,1638.0,130,3
322,2016,Uthai Thani,15-24,0,0,0,1,0,0,0,80,75.0,27.0,13.0,39.0,1638.0,130,3
323,2016,Bueng Kan,0-4,1,0,0,0,0,0,0,82,75.0,27.0,13.0,39.0,1638.0,130,3
324,2016,Nonthaburi,60,0,0,0,0,0,0,1,82,75.0,27.0,13.0,39.0,1638.0,130,3
325,2016,Sa kaeo,15-24,0,0,0,1,0,0,0,82,75.0,27.0,13.0,39.0,1638.0,130,3
326,2016,Yasothon,35-59,0,0,0,0,0,1,0,82,75.0,27.0,13.0,39.0,1638.0,130,3
327,2016,Phang-nga,0-4,1,0,0,0,0,0,0,84,75.0,27.0,13.0,39.0,1638.0,130,3
328,2016,Saraburi,25-34,0,0,0,0,1,0,0,94,75.0,27.0,13.0,39.0,1638.0,130,3
329,2016,Saraburi,35-59,0,0,0,0,0,1,0,96,75.0,27.0,13.0,39.0,1638.0,130,3
330,2016,Sa kaeo,9-May,0,1,0,0,0,0,0,98,75.0,27.0,13.0,39.0,1638.0,130,3
331,2016,Bueng Kan,25-34,0,0,0,0,1,0,0,104,75.0,27.0,13.0,39.0,1638.0,130,3
332,2016,Nonthaburi,9-May,0,1,0,0,0,0,0,106,75.0,27.0,13.0,39.0,1638.0,130,3
333,2016,Nonthaburi,0-4,1,0,0,0,0,0,0,108,75.0,27.0,13.0,39.0,1638.0,130,3
334,2016,Samut Sakhon,25-34,0,0,0,0,1,0,0,108,75.0,27.0,13.0,39.0,1638.0,130,3
335,2016,Sa kaeo,14-Oct,0,0,1,0,0,0,0,112,75.0,27.0,13.0,39.0,1638.0,130,3
336,2016,Yasothon,9-May,0,1,0,0,0,0,0,112,75.0,27.0,13.0,39.0,1638.0,130,3
337,2016,Phang-nga,15-24,0,0,0,1,0,0,0,114,75.0,27.0,13.0,39.0,1638.0,130,3
338,2016,Phang-nga,35-59,0,0,0,0,0,1,0,114,75.0,27.0,13.0,39.0,1638.0,130,3
339,2016,Samut Sakhon,14-Oct,0,0,1,0,0,0,0,114,75.0,27.0,13.0,39.0,1638.0,130,3
340,2016,Saraburi,15-24,0,0,0,1,0,0,0,120,75.0,27.0,13.0,39.0,1638.0,130,3
341,2016,Phang-nga,9-May,0,1,0,0,0,0,0,122,75.0,27.0,13.0,39.0,1638.0,130,3
342,2016,Samut Sakhon,0-4,1,0,0,0,0,0,0,126,75.0,27.0,13.0,39.0,1638.0,130,3
343,2016,Nonthaburi,14-Oct,0,0,1,0,0,0,0,128,75.0,27.0,13.0,39.0,1638.0,130,3
344,2016,Phang-nga,25-34,0,0,0,0,1,0,0,128,75.0,27.0,13.0,39.0,1638.0,130,3
345,2016,Amnat Charoen,9-May,0,1,0,0,0,0,0,130,75.0,27.0,13.0,39.0,1638.0,130,3
346,2016,Phang-nga,14-Oct,0,0,1,0,0,0,0,140,75.0,27.0,13.0,39.0,1638.0,130,3
347,2016,Samut Sakhon,35-59,0,0,0,0,0,1,0,144,75.0,27.0,13.0,39.0,1638.0,130,3
348,2016,Bueng Kan,35-59,0,0,0,0,0,1,0,156,75.0,27.0,13.0,39.0,1638.0,130,3
349,2016,Samut Sakhon,15-24,0,0,0,1,0,0,0,156,75.0,27.0,13.0,39.0,1638.0,130,3
350,2016,Samut Sakhon,9-May,0,1,0,0,0,0,0,156,75.0,27.0,13.0,39.0,1638.0,130,3
351,2016,Amnat Charoen,15-24,0,0,0,1,0,0,0,166,75.0,27.0,13.0,39.0,1638.0,130,3
352,2016,Nonthaburi,25-34,0,0,0,0,1,0,0,172,75.0,27.0,13.0,39.0,1638.0,130,3
353,2016,Yasothon,14-Oct,0,0,1,0,0,0,0,174,75.0,27.0,13.0,39.0,1638.0,130,3
354,2016,Amnat Charoen,14-Oct,0,0,1,0,0,0,0,178,75.0,27.0,13.0,39.0,1638.0,130,3
355,2016,Yasothon,15-24,0,0,0,1,0,0,0,198,75.0,27.0,13.0,39.0,1638.0,130,3
356,2016,Bueng Kan,15-24,0,0,0,1,0,0,0,258,75.0,27.0,13.0,39.0,1638.0,130,3
357,2016,Bueng Kan,9-May,0,1,0,0,0,0,0,266,75.0,27.0,13.0,39.0,1638.0,130,3
358,2016,Nonthaburi,35-59,0,0,0,0,0,1,0,272,75.0,27.0,13.0,39.0,1638.0,130,3
359,2016,Nonthaburi,15-24,0,0,0,1,0,0,0,334,75.0,27.0,13.0,39.0,1638.0,130,3
360,2016,Bueng Kan,14-Oct,0,0,1,0,0,0,0,380,75.0,27.0,13.0,39.0,1638.0,130,3
361,2016,Bangkok,0-4,1,0,0,0,0,0,0,612,75.0,27.0,13.0,39.0,1638.0,130,3
362,2016,Bangkok,60,0,0,0,0,0,0,1,744,75.0,27.0,13.0,39.0,1638.0,130,3
363,2016,Bangkok,9-May,0,1,0,0,0,0,0,1092,75.0,27.0,13.0,39.0,1638.0,130,3
364,2016,Bangkok,14-Oct,0,0,1,0,0,0,0,1620,75.0,27.0,13.0,39.0,1638.0,130,3
365,2016,Bangkok,25-34,0,0,0,0,1,0,0,3366,75.0,27.0,13.0,39.0,1638.0,130,3
366,2016,Bangkok,15-24,0,0,0,1,0,0,0,3550,75.0,27.0,13.0,39.0,1638.0,130,3
367,2016,Bangkok,35-59,0,0,0,0,0,1,0,3948,75.0,27.0,13.0,39.0,1638.0,130,3
368,2016,Pathum Thani,0-4,1,0,0,0,0,0,0,30,73.0,29.5,13.5,41.0,1027.5,130,1
369,2016,Pathum Thani,60,0,0,0,0,0,0,1,30,73.0,29.5,13.5,41.0,1027.5,130,1
370,2016,Suphan Buri,60,0,0,0,0,0,0,1,34,71.8,29.2,13.5,42.2,1090.9,97,1
371,2016,Suphan Buri,0-4,1,0,0,0,0,0,0,58,71.8,29.2,13.5,42.2,1090.9,97,1
372,2016,Suphan Buri,9-May,0,1,0,0,0,0,0,76,71.8,29.2,13.5,42.2,1090.9,97,1
373,2016,Pathum Thani,9-May,0,1,0,0,0,0,0,106,73.0,29.5,13.5,41.0,1027.5,130,1
374,2016,Suphan Buri,14-Oct,0,0,1,0,0,0,0,106,71.8,29.2,13.5,42.2,1090.9,97,1
375,2016,Suphan Buri,35-59,0,0,0,0,0,1,0,108,71.8,29.2,13.5,42.2,1090.9,97,1
376,2016,Pathum Thani,14-Oct,0,0,1,0,0,0,0,112,73.0,29.5,13.5,41.0,1027.5,130,1
377,2016,Suphan Buri,25-34,0,0,0,0,1,0,0,134,71.8,29.2,13.5,42.2,1090.9,97,1
378,2016,Pathum Thani,25-34,0,0,0,0,1,0,0,152,73.0,29.5,13.5,41.0,1027.5,130,1
379,2016,Pathum Thani,35-59,0,0,0,0,0,1,0,168,73.0,29.5,13.5,41.0,1027.5,130,1
380,2016,Suphan Buri,15-24,0,0,0,1,0,0,0,194,71.8,29.2,13.5,42.2,1090.9,97,1
381,2016,Pathum Thani,15-24,0,0,0,1,0,0,0,208,73.0,29.5,13.5,41.0,1027.5,130,1
382,2016,Ratchaburi,60,0,0,0,0,0,0,1,38,77.7,28.3,14.4,41.5,1243.2,120,1
383,2016,Ratchaburi,0-4,1,0,0,0,0,0,0,52,77.7,28.3,14.4,41.5,1243.2,120,1
384,2016,Ratchaburi,25-34,0,0,0,0,1,0,0,102,77.7,28.3,14.4,41.5,1243.2,120,1
385,2016,Ratchaburi,35-59,0,0,0,0,0,1,0,130,77.7,28.3,14.4,41.5,1243.2,120,1
386,2016,Ratchaburi,14-Oct,0,0,1,0,0,0,0,142,77.7,28.3,14.4,41.5,1243.2,120,1
387,2016,Ratchaburi,9-May,0,1,0,0,0,0,0,142,77.7,28.3,14.4,41.5,1243.2,120,1
388,2016,Ratchaburi,15-24,0,0,0,1,0,0,0,176,77.7,28.3,14.4,41.5,1243.2,120,1
389,2016,Lop Buri,60,0,0,0,0,0,0,1,20,69.5,29.2,14.6,41.5,1123.1,130,1
390,2016,Lop Buri,25-34,0,0,0,0,1,0,0,66,69.5,29.2,14.6,41.5,1123.1,130,1
391,2016,Lop Buri,35-59,0,0,0,0,0,1,0,82,69.5,29.2,14.6,41.5,1123.1,130,1
392,2016,Lop Buri,0-4,1,0,0,0,0,0,0,134,69.5,29.2,14.6,41.5,1123.1,130,1
393,2016,Lop Buri,15-24,0,0,0,1,0,0,0,148,69.5,29.2,14.6,41.5,1123.1,130,1
394,2016,Lop Buri,14-Oct,0,0,1,0,0,0,0,200,69.5,29.2,14.6,41.5,1123.1,130,1
395,2016,Lop Buri,9-May,0,1,0,0,0,0,0,220,69.5,29.2,14.6,41.5,1123.1,130,1
396,2016,Prachin Buri,60,0,0,0,0,0,0,1,22,75.3,29.4,14.7,39.1,1662.5,130,3
397,2016,Prachin Buri,0-4,1,0,0,0,0,0,0,36,75.3,29.4,14.7,39.1,1662.5,130,3
398,2016,Prachin Buri,35-59,0,0,0,0,0,1,0,76,75.3,29.4,14.7,39.1,1662.5,130,3
399,2016,Prachin Buri,14-Oct,0,0,1,0,0,0,0,90,75.3,29.4,14.7,39.1,1662.5,130,3
400,2016,Prachin Buri,9-May,0,1,0,0,0,0,0,98,75.3,29.4,14.7,39.1,1662.5,130,3
401,2016,Prachin Buri,25-34,0,0,0,0,1,0,0,108,75.3,29.4,14.7,39.1,1662.5,130,3
402,2016,Prachin Buri,15-24,0,0,0,1,0,0,0,148,75.3,29.4,14.7,39.1,1662.5,130,3
403,2016,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,12,76.3,28.2,15.3,39.0,1084.0,112,1
404,2016,Trat,0-4,1,0,0,0,0,0,0,24,82.2,28.0,15.3,35.7,5669.6,193,4
405,2016,Trat,60,0,0,0,0,0,0,1,30,82.2,28.0,15.3,35.7,5669.6,193,4
406,2016,Trat,9-May,0,1,0,0,0,0,0,40,82.2,28.0,15.3,35.7,5669.6,193,4
407,2016,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,44,76.3,28.2,15.3,39.0,1084.0,112,1
408,2016,Trat,14-Oct,0,0,1,0,0,0,0,56,82.2,28.0,15.3,35.7,5669.6,193,4
409,2016,Prachuap Khiri Khan,25-34,0,0,0,0,1,0,0,70,76.3,28.2,15.3,39.0,1084.0,112,1
410,2016,Prachuap Khiri Khan,35-59,0,0,0,0,0,1,0,80,76.3,28.2,15.3,39.0,1084.0,112,1
411,2016,Trat,25-34,0,0,0,0,1,0,0,80,82.2,28.0,15.3,35.7,5669.6,193,4
412,2016,Trat,15-24,0,0,0,1,0,0,0,108,82.2,28.0,15.3,35.7,5669.6,193,4
413,2016,Prachuap Khiri Khan,14-Oct,0,0,1,0,0,0,0,132,76.3,28.2,15.3,39.0,1084.0,112,1
414,2016,Prachuap Khiri Khan,9-May,0,1,0,0,0,0,0,138,76.3,28.2,15.3,39.0,1084.0,112,1
415,2016,Trat,35-59,0,0,0,0,0,1,0,138,82.2,28.0,15.3,35.7,5669.6,193,4
416,2016,Prachuap Khiri Khan,15-24,0,0,0,1,0,0,0,162,76.3,28.2,15.3,39.0,1084.0,112,1
417,2016,Chanthaburi,60,0,0,0,0,0,0,1,48,78.1,28.4,15.4,37.0,3400.6,167,2
418,2016,Chanthaburi,0-4,1,0,0,0,0,0,0,116,78.1,28.4,15.4,37.0,3400.6,167,2
419,2016,Chanthaburi,25-34,0,0,0,0,1,0,0,224,78.1,28.4,15.4,37.0,3400.6,167,2
420,2016,Chanthaburi,9-May,0,1,0,0,0,0,0,226,78.1,28.4,15.4,37.0,3400.6,167,2
421,2016,Chanthaburi,14-Oct,0,0,1,0,0,0,0,252,78.1,28.4,15.4,37.0,3400.6,167,2
422,2016,Chanthaburi,35-59,0,0,0,0,0,1,0,254,78.1,28.4,15.4,37.0,3400.6,167,2
423,2016,Chanthaburi,15-24,0,0,0,1,0,0,0,300,78.1,28.4,15.4,37.0,3400.6,167,2
424,2016,Phetchaburi,60,0,0,0,0,0,0,1,40,76.7,28.9,15.9,38.7,1133.0,101,1
425,2016,Phetchaburi,0-4,1,0,0,0,0,0,0,94,76.7,28.9,15.9,38.7,1133.0,101,1
426,2016,Phetchaburi,25-34,0,0,0,0,1,0,0,126,76.7,28.9,15.9,38.7,1133.0,101,1
427,2016,Phetchaburi,35-59,0,0,0,0,0,1,0,134,76.7,28.9,15.9,38.7,1133.0,101,1
428,2016,Phetchaburi,14-Oct,0,0,1,0,0,0,0,152,76.7,28.9,15.9,38.7,1133.0,101,1
429,2016,Phetchaburi,9-May,0,1,0,0,0,0,0,176,76.7,28.9,15.9,38.7,1133.0,101,1
430,2016,Phetchaburi,15-24,0,0,0,1,0,0,0,266,76.7,28.9,15.9,38.7,1133.0,101,1
431,2016,Chon Buri,60,0,0,0,0,0,0,1,50,72.3,29.6,16.0,39.3,1463.2,106,3
432,2016,Samut Prakan,60,0,0,0,0,0,0,1,84,75.8,29.0,16.0,35.8,2082.7,93,0
433,2016,Chon Buri,0-4,1,0,0,0,0,0,0,114,72.3,29.6,16.0,39.3,1463.2,106,3
434,2016,Samut Prakan,0-4,1,0,0,0,0,0,0,124,75.8,29.0,16.0,35.8,2082.7,93,0
435,2016,Chon Buri,9-May,0,1,0,0,0,0,0,194,72.3,29.6,16.0,39.3,1463.2,106,3
436,2016,Samut Prakan,9-May,0,1,0,0,0,0,0,208,75.8,29.0,16.0,35.8,2082.7,93,0
437,2016,Samut Prakan,25-34,0,0,0,0,1,0,0,224,75.8,29.0,16.0,35.8,2082.7,93,0
438,2016,Chon Buri,14-Oct,0,0,1,0,0,0,0,232,72.3,29.6,16.0,39.3,1463.2,106,3
439,2016,Samut Prakan,35-59,0,0,0,0,0,1,0,278,75.8,29.0,16.0,35.8,2082.7,93,0
440,2016,Chon Buri,35-59,0,0,0,0,0,1,0,292,72.3,29.6,16.0,39.3,1463.2,106,3
441,2016,Chon Buri,25-34,0,0,0,0,1,0,0,314,72.3,29.6,16.0,39.3,1463.2,106,3
442,2016,Samut Prakan,14-Oct,0,0,1,0,0,0,0,348,75.8,29.0,16.0,35.8,2082.7,93,0
443,2016,Chon Buri,15-24,0,0,0,1,0,0,0,452,72.3,29.6,16.0,39.3,1463.2,106,3
444,2016,Samut Prakan,15-24,0,0,0,1,0,0,0,632,75.8,29.0,16.0,35.8,2082.7,93,0
445,2016,Rayong,60,0,0,0,0,0,0,1,42,77.8,28.7,16.3,35.0,1308.5,116,1
446,2016,Rayong,0-4,1,0,0,0,0,0,0,72,77.8,28.7,16.3,35.0,1308.5,116,1
447,2016,Rayong,9-May,0,1,0,0,0,0,0,168,77.8,28.7,16.3,35.0,1308.5,116,1
448,2016,Rayong,14-Oct,0,0,1,0,0,0,0,238,77.8,28.7,16.3,35.0,1308.5,116,1
449,2016,Rayong,35-59,0,0,0,0,0,1,0,406,77.8,28.7,16.3,35.0,1308.5,116,1
450,2016,Rayong,25-34,0,0,0,0,1,0,0,440,77.8,28.7,16.3,35.0,1308.5,116,1
451,2016,Rayong,15-24,0,0,0,1,0,0,0,454,77.8,28.7,16.3,35.0,1308.5,116,1
452,2016,Chumphon,60,0,0,0,0,0,0,1,16,81.2,27.7,18.0,37.7,1778.2,158,3
453,2016,Chumphon,25-34,0,0,0,0,1,0,0,50,81.2,27.7,18.0,37.7,1778.2,158,3
454,2016,Chumphon,0-4,1,0,0,0,0,0,0,58,81.2,27.7,18.0,37.7,1778.2,158,3
455,2016,Chumphon,9-May,0,1,0,0,0,0,0,82,81.2,27.7,18.0,37.7,1778.2,158,3
456,2016,Chumphon,35-59,0,0,0,0,0,1,0,90,81.2,27.7,18.0,37.7,1778.2,158,3
457,2016,Chumphon,14-Oct,0,0,1,0,0,0,0,94,81.2,27.7,18.0,37.7,1778.2,158,3
458,2016,Chumphon,15-24,0,0,0,1,0,0,0,102,81.2,27.7,18.0,37.7,1778.2,158,3
459,2016,Krabi,60,0,0,0,0,0,0,1,36,82.5,27.4,18.2,39.2,2348.0,175,0
460,2016,Krabi,0-4,1,0,0,0,0,0,0,108,82.5,27.4,18.2,39.2,2348.0,175,0
461,2016,Krabi,9-May,0,1,0,0,0,0,0,150,82.5,27.4,18.2,39.2,2348.0,175,0
462,2016,Krabi,35-59,0,0,0,0,0,1,0,166,82.5,27.4,18.2,39.2,2348.0,175,0
463,2016,Krabi,25-34,0,0,0,0,1,0,0,170,82.5,27.4,18.2,39.2,2348.0,175,0
464,2016,Krabi,14-Oct,0,0,1,0,0,0,0,208,82.5,27.4,18.2,39.2,2348.0,175,0
