year,Province,AgeGroup,ag_0-4,ag_5-9,ag_10-14,ag_15-24,ag_25-34,ag_35-59,ag_60,patient_count
2018,Phetchaburi,15-24,0,0,0,1,0,0,0,241
2018,Phetchaburi,25-34,0,0,0,0,1,0,0,109
2018,Phetchaburi,35-59,0,0,0,0,0,1,0,113
2018,Phetchaburi,5-9,0,1,0,0,0,0,0,164
2018,Phetchaburi,60,0,0,0,0,0,0,1,30
2018,Phichit,0-4,1,0,0,0,0,0,0,63
2018,Phichit,10-14,0,0,1,0,0,0,0,293
2018,Phichit,15-24,0,0,0,1,0,0,0,366
2018,Phichit,25-34,0,0,0,0,1,0,0,184
2018,Phichit,35-59,0,0,0,0,0,1,0,182
2018,Phichit,5-9,0,1,0,0,0,0,0,155
2018,Phichit,60,0,0,0,0,0,0,1,32
2018,Phitsanulok,0-4,1,0,0,0,0,0,0,46
2018,Phitsanulok,10-14,0,0,1,0,0,0,0,249
2018,Phitsanulok,15-24,0,0,0,1,0,0,0,414
2018,Phitsanulok,25-34,0,0,0,0,1,0,0,173
2018,Phitsanulok,35-59,0,0,0,0,0,1,0,207
2018,Phitsanulok,5-9,0,1,0,0,0,0,0,141
2018,Phitsanulok,60,0,0,0,0,0,0,1,39
2018,Phra Nakhon Si Ayutthaya,0-4,1,0,0,0,0,0,0,44
2018,Phra Nakhon Si Ayutthaya,10-14,0,0,1,0,0,0,0,242
2018,Phra Nakhon Si Ayutthaya,15-24,0,0,0,1,0,0,0,367
2018,Phra Nakhon Si Ayutthaya,25-34,0,0,0,0,1,0,0,216
2018,Phra Nakhon Si Ayutthaya,35-59,0,0,0,0,0,1,0,231
2018,Phra Nakhon Si Ayutthaya,5-9,0,1,0,0,0,0,0,154
2018,Phra Nakhon Si Ayutthaya,60,0,0,0,0,0,0,1,43
2018,Phrae,0-4,1,0,0,0,0,0,0,8
2018,Phrae,10-14,0,0,1,0,0,0,0,84
2018,Phrae,15-24,0,0,0,1,0,0,0,104
2018,Phrae,25-34,0,0,0,0,1,0,0,70
2018,Phrae,35-59,0,0,0,0,0,1,0,72
2018,Phrae,5-9,0,1,0,0,0,0,0,44
2018,Phrae,60,0,0,0,0,0,0,1,19
2018,Phuket,0-4,1,0,0,0,0,0,0,38
2018,Phuket,10-14,0,0,1,0,0,0,0,113
2018,Phuket,15-24,0,0,0,1,0,0,0,262
2018,Phuket,25-34,0,0,0,0,1,0,0,211
2018,Phuket,35-59,0,0,0,0,0,1,0,182
2018,Phuket,5-9,0,1,0,0,0,0,0,103
2018,Phuket,60,0,0,0,0,0,0,1,21
2018,Prachin Buri,0-4,1,0,0,0,0,0,0,33
2018,Prachin Buri,10-14,0,0,1,0,0,0,0,88
2018,Prachin Buri,15-24,0,0,0,1,0,0,0,134
2018,Prachin Buri,25-34,0,0,0,0,1,0,0,77
2018,Prachin Buri,35-59,0,0,0,0,0,1,0,96
2018,Prachin Buri,5-9,0,1,0,0,0,0,0,85
2018,Prachin Buri,60,0,0,0,0,0,0,1,25
2018,Prachuap Khiri Khan,0-4,1,0,0,0,0,0,0,24
2018,Prachuap Khiri Khan,10-14,0,0,1,0,0,0,0,99
2018,Prachuap Khiri Khan,15-24,0,0,0,1,0,0,0,107
2018,Prachuap Khiri Khan,25-34,0,0,0,0,1,0,0,63
2018,Prachuap Khiri Khan,35-59,0,0,0,0,0,1,0,67
2018,Prachuap Khiri Khan,5-9,0,1,0,0,0,0,0,86
2018,Prachuap Khiri Khan,60,0,0,0,0,0,0,1,17
2018,Ranong,0-4,1,0,0,0,0,0,0,6
2018,Ranong,10-14,0,0,1,0,0,0,0,49
2018,Ranong,15-24,0,0,0,1,0,0,0,58
2018,Ranong,25-34,0,0,0,0,1,0,0,27
2018,Ranong,35-59,0,0,0,0,0,1,0,34
2018,Ranong,5-9,0,1,0,0,0,0,0,37
2018,Ranong,60,0,0,0,0,0,0,1,5
2018,Ratchaburi,0-4,1,0,0,0,0,0,0,81
2018,Ratchaburi,10-14,0,0,1,0,0,0,0,413
2018,Ratchaburi,15-24,0,0,0,1,0,0,0,499
2018,Ratchaburi,25-34,0,0,0,0,1,0,0,263
2018,Ratchaburi,35-59,0,0,0,0,0,1,0,208
2018,Ratchaburi,5-9,0,1,0,0,0,0,0,261
2018,Ratchaburi,60,0,0,0,0,0,0,1,38
2018,Rayong,0-4,1,0,0,0,0,0,0,90
2018,Rayong,10-14,0,0,1,0,0,0,0,246
2018,Rayong,15-24,0,0,0,1,0,0,0,481
2018,Rayong,25-34,0,0,0,0,1,0,0,348
2018,Rayong,35-59,0,0,0,0,0,1,0,284
2018,Rayong,5-9,0,1,0,0,0,0,0,169
2018,Rayong,60,0,0,0,0,0,0,1,27
2018,Roi Et,0-4,1,0,0,0,0,0,0,71
2018,Roi Et,10-14,0,0,1,0,0,0,0,411
2018,Roi Et,15-24,0,0,0,1,0,0,0,376
2018,Roi Et,25-34,0,0,0,0,1,0,0,100
2018,Roi Et,35-59,0,0,0,0,0,1,0,88
2018,Roi Et,5-9,0,1,0,0,0,0,0,328
2018,Roi Et,60,0,0,0,0,0,0,1,16
2018,Sa kaeo,0-4,1,0,0,0,0,0,0,37
2018,Sa kaeo,10-14,0,0,1,0,0,0,0,112
2018,Sa kaeo,15-24,0,0,0,1,0,0,0,84
2018,Sa kaeo,25-34,0,0,0,0,1,0,0,39
2018,Sa kaeo,35-59,0,0,0,0,0,1,0,41
2018,Sa kaeo,5-9,0,1,0,0,0,0,0,98
2018,Sa kaeo,60,0,0,0,0,0,0,1,9
2018,Sakon Nakhon,0-4,1,0,0,0,0,0,0,16
2018,Sakon Nakhon,10-14,0,0,1,0,0,0,0,60
2018,Sakon Nakhon,15-24,0,0,0,1,0,0,0,69
2018,Sakon Nakhon,25-34,0,0,0,0,1,0,0,29
2018,Sakon Nakhon,35-59,0,0,0,0,0,1,0,30
2018,Sakon Nakhon,5-9,0,1,0,0,0,0,0,60
2018,Sakon Nakhon,60,0,0,0,0,0,0,1,4
2018,Samut Prakan,0-4,1,0,0,0,0,0,0,100
2018,Samut Prakan,10-14,0,0,1,0,0,0,0,338
2018,Samut Prakan,15-24,0,0,0,1,0,0,0,493
2018,Samut Prakan,25-34,0,0,0,0,1,0,0,183
2018,Samut Prakan,35-59,0,0,0,0,0,1,0,175
2018,Samut Prakan,5-9,0,1,0,0,0,0,0,195
2018,Samut Prakan,60,0,0,0,0,0,0,1,46
2018,Samut Sakhon,0-4,1,0,0,0,0,0,0,165
2018,Samut Sakhon,10-14,0,0,1,0,0,0,0,301
2018,Samut Sakhon,15-24,0,0,0,1,0,0,0,342
2018,Samut Sakhon,25-34,0,0,0,0,1,0,0,151
2018,Samut Sakhon,35-59,0,0,0,0,0,1,0,216
2018,Samut Sakhon,5-9,0,1,0,0,0,0,0,220
2018,Samut Sakhon,60,0,0,0,0,0,0,1,55
2018,Samut Songkhram,0-4,1,0,0,0,0,0,0,7
2018,Samut Songkhram,10-14,0,0,1,0,0,0,0,57
2018,Samut Songkhram,15-24,0,0,0,1,0,0,0,77
2018,Samut Songkhram,25-34,0,0,0,0,1,0,0,31
2018,Samut Songkhram,35-59,0,0,0,0,0,1,0,31
2018,Samut Songkhram,5-9,0,1,0,0,0,0,0,27
2018,Samut Songkhram,60,0,0,0,0,0,0,1,3
2018,Saraburi,0-4,1,0,0,0,0,0,0,52
2018,Saraburi,10-14,0,0,1,0,0,0,0,151
2018,Saraburi,15-24,0,0,0,1,0,0,0,150
2018,Saraburi,25-34,0,0,0,0,1,0,0,63
2018,Saraburi,35-59,0,0,0,0,0,1,0,51
2018,Saraburi,5-9,0,1,0,0,0,0,0,102
2018,Saraburi,60,0,0,0,0,0,0,1,9
2018,Satun,0-4,1,0,0,0,0,0,0,10
2018,Satun,10-14,0,0,1,0,0,0,0,32
2018,Satun,15-24,0,0,0,1,0,0,0,24
2018,Satun,25-34,0,0,0,0,1,0,0,8
2018,Satun,35-59,0,0,0,0,0,1,0,17
2018,Satun,5-9,0,1,0,0,0,0,0,17
2018,Satun,60,0,0,0,0,0,0,1,2
2018,Si Sa Ket,0-4,1,0,0,0,0,0,0,160
2018,Si Sa Ket,10-14,0,0,1,0,0,0,0,583
2018,Si Sa Ket,15-24,0,0,0,1,0,0,0,432
2018,Si Sa Ket,25-34,0,0,0,0,1,0,0,121
2018,Si Sa Ket,35-59,0,0,0,0,0,1,0,193
2018,Si Sa Ket,5-9,0,1,0,0,0,0,0,555
2018,Si Sa Ket,60,0,0,0,0,0,0,1,53
2018,Sing Buri,0-4,1,0,0,0,0,0,0,0
2018,Sing Buri,10-14,0,0,1,0,0,0,0,9
2018,Sing Buri,15-24,0,0,0,1,0,0,0,19
2018,Sing Buri,25-34,0,0,0,0,1,0,0,10
2018,Sing Buri,35-59,0,0,0,0,0,1,0,7
2018,Sing Buri,5-9,0,1,0,0,0,0,0,6
2018,Sing Buri,60,0,0,0,0,0,0,1,4
2018,Songkhla,0-4,1,0,0,0,0,0,0,282
2018,Songkhla,10-14,0,0,1,0,0,0,0,480
2018,Songkhla,15-24,0,0,0,1,0,0,0,460
2018,Songkhla,25-34,0,0,0,0,1,0,0,244
2018,Songkhla,35-59,0,0,0,0,0,1,0,229
2018,Songkhla,5-9,0,1,0,0,0,0,0,419
2018,Songkhla,60,0,0,0,0,0,0,1,67
2018,Sukhothai,0-4,1,0,0,0,0,0,0,23
2018,Sukhothai,10-14,0,0,1,0,0,0,0,200
2018,Sukhothai,15-24,0,0,0,1,0,0,0,197
2018,Sukhothai,25-34,0,0,0,0,1,0,0,75
2018,Sukhothai,35-59,0,0,0,0,0,1,0,59
2018,Sukhothai,5-9,0,1,0,0,0,0,0,115
2018,Sukhothai,60,0,0,0,0,0,0,1,12
2018,Suphan Buri,0-4,1,0,0,0,0,0,0,65
2018,Suphan Buri,10-14,0,0,1,0,0,0,0,311
2018,Suphan Buri,15-24,0,0,0,1,0,0,0,399
2018,Suphan Buri,25-34,0,0,0,0,1,0,0,263
2018,Suphan Buri,35-59,0,0,0,0,0,1,0,255
2018,Suphan Buri,5-9,0,1,0,0,0,0,0,193
2018,Suphan Buri,60,0,0,0,0,0,0,1,40
2018,Surat Thani,0-4,1,0,0,0,0,0,0,86
2018,Surat Thani,10-14,0,0,1,0,0,0,0,266
2018,Surat Thani,15-24,0,0,0,1,0,0,0,347
2018,Surat Thani,25-34,0,0,0,0,1,0,0,161
2018,Surat Thani,35-59,0,0,0,0,0,1,0,96
2018,Surat Thani,5-9,0,1,0,0,0,0,0,192
2018,Surat Thani,60,0,0,0,0,0,0,1,15
2018,Surin,0-4,1,0,0,0,0,0,0,225
2018,Surin,10-14,0,0,1,0,0,0,0,646
2018,Surin,15-24,0,0,0,1,0,0,0,395
2018,Surin,25-34,0,0,0,0,1,0,0,121
2018,Surin,35-59,0,0,0,0,0,1,0,154
2018,Surin,5-9,0,1,0,0,0,0,0,651
2018,Surin,60,0,0,0,0,0,0,1,49
2018,Tak,0-4,1,0,0,0,0,0,0,45
2018,Tak,10-14,0,0,1,0,0,0,0,217
2018,Tak,15-24,0,0,0,1,0,0,0,336
2018,Tak,25-34,0,0,0,0,1,0,0,186
2018,Tak,35-59,0,0,0,0,0,1,0,207
2018,Tak,5-9,0,1,0,0,0,0,0,175
2018,Tak,60,0,0,0,0,0,0,1,48
2018,Trang,0-4,1,0,0,0,0,0,0,24
2018,Trang,10-14,0,0,1,0,0,0,0,121
2018,Trang,15-24,0,0,0,1,0,0,0,198
2018,Trang,25-34,0,0,0,0,1,0,0,94
2018,Trang,35-59,0,0,0,0,0,1,0,101
2018,Trang,5-9,0,1,0,0,0,0,0,73
2018,Trang,60,0,0,0,0,0,0,1,27
2018,Trat,0-4,1,0,0,0,0,0,0,32
2018,Trat,10-14,0,0,1,0,0,0,0,115
2018,Trat,15-24,0,0,0,1,0,0,0,105
2018,Trat,25-34,0,0,0,0,1,0,0,64
2018,Trat,35-59,0,0,0,0,0,1,0,58
2018,Trat,5-9,0,1,0,0,0,0,0,94
2018,Trat,60,0,0,0,0,0,0,1,16
2018,Ubon Ratchathani,0-4,1,0,0,0,0,0,0,205
2018,Ubon Ratchathani,10-14,0,0,1,0,0,0,0,521
2018,Ubon Ratchathani,15-24,0,0,0,1,0,0,0,420
2018,Ubon Ratchathani,25-34,0,0,0,0,1,0,0,135
2018,Ubon Ratchathani,35-59,0,0,0,0,0,1,0,203
2018,Ubon Ratchathani,5-9,0,1,0,0,0,0,0,521
2018,Ubon Ratchathani,60,0,0,0,0,0,0,1,48
2018,Udon Thani,0-4,1,0,0,0,0,0,0,25
2018,Udon Thani,10-14,0,0,1,0,0,0,0,108
2018,Udon Thani,15-24,0,0,0,1,0,0,0,109
2018,Udon Thani,25-34,0,0,0,0,1,0,0,55
2018,Udon Thani,35-59,0,0,0,0,0,1,0,46
2018,Udon Thani,5-9,0,1,0,0,0,0,0,71
2018,Udon Thani,60,0,0,0,0,0,0,1,10
2018,Uthai Thani,0-4,1,0,0,0,0,0,0,37
2018,Uthai Thani,10-14,0,0,1,0,0,0,0,151
2018,Uthai Thani,15-24,0,0,0,1,0,0,0,150
2018,Uthai Thani,25-34,0,0,0,0,1,0,0,83
2018,Uthai Thani,35-59,0,0,0,0,0,1,0,66
2018,Uthai Thani,5-9,0,1,0,0,0,0,0,121
2018,Uthai Thani,60,0,0,0,0,0,0,1,14
2018,Uttaradit,0-4,1,0,0,0,0,0,0,6
2018,Uttaradit,10-14,0,0,1,0,0,0,0,65
2018,Uttaradit,15-24,0,0,0,1,0,0,0,86
2018,Uttaradit,25-34,0,0,0,0,1,0,0,48
2018,Uttaradit,35-59,0,0,0,0,0,1,0,34
2018,Uttaradit,5-9,0,1,0,0,0,0,0,26
2018,Uttaradit,60,0,0,0,0,0,0,1,9
2018,Yala,0-4,1,0,0,0,0,0,0,42
2018,Yala,10-14,0,0,1,0,0,0,0,83
2018,Yala,15-24,0,0,0,1,0,0,0,105
2018,Yala,25-34,0,0,0,0,1,0,0,87
2018,Yala,35-59,0,0,0,0,0,1,0,75
2018,Yala,5-9,0,1,0,0,0,0,0,88
2018,Yala,60,0,0,0,0,0,0,1,24
2018,Yasothon,0-4,1,0,0,0,0,0,0,19
2018,Yasothon,10-14,0,0,1,0,0,0,0,96
2018,Yasothon,15-24,0,0,0,1,0,0,0,129
2018,Yasothon,25-34,0,0,0,0,1,0,0,43
2018,Yasothon,35-59,0,0,0,0,0,1,0,52
2018,Yasothon,5-9,0,1,0,0,0,0,0,62
2018,Yasothon,60,0,0,0,0,0,0,1,8
2019,Amnat Charoen,0-4,1,0,0,0,0,0,0,23
2019,Amnat Charoen,10-14,0,0,1,0,0,0,0,156
2019,Amnat Charoen,15-24,0,0,0,1,0,0,0,162
2019,Amnat Charoen,25-34,0,0,0,0,1,0,0,39
2019,Amnat Charoen,35-59,0,0,0,0,0,1,0,52
2019,Amnat Charoen,5-9,0,1,0,0,0,0,0,104
2019,Amnat Charoen,60,0,0,0,0,0,0,1,13
2019,Ang Thong,0-4,1,0,0,0,0,0,0,7
2019,Ang Thong,10-14,0,0,1,0,0,0,0,56
2019,Ang Thong,15-24,0,0,0,1,0,0,0,76
2019,Ang Thong,25-34,0,0,0,0,1,0,0,42
2019,Ang Thong,35-59,0,0,0,0,0,1,0,53
2019,Ang Thong,5-9,0,1,0,0,0,0,0,31
2019,Ang Thong,60,0,0,0,0,0,0,1,16
2019,Bangkok,0-4,1,0,0,0,0,0,0,532
2019,Bangkok,10-14,0,0,1,0,0,0,0,1719
2019,Bangkok,15-24,0,0,0,1,0,0,0,3466
2019,Bangkok,25-34,0,0,0,0,1,0,0,3010
2019,Bangkok,35-59,0,0,0,0,0,1,0,3407
2019,Bangkok,5-9,0,1,0,0,0,0,0,1175
2019,Bangkok,60,0,0,0,0,0,0,1,711
2019,Bueng Kan,0-4,1,0,0,0,0,0,0,76
2019,Bueng Kan,10-14,0,0,1,0,0,0,0,247
2019,Bueng Kan,15-24,0,0,0,1,0,0,0,173
2019,Bueng Kan,25-34,0,0,0,0,1,0,0,59
2019,Bueng Kan,35-59,0,0,0,0,0,1,0,66
2019,Bueng Kan,5-9,0,1,0,0,0,0,0,244
2019,Bueng Kan,60,0,0,0,0,0,0,1,8
2019,Buri Ram,0-4,1,0,0,0,0,0,0,275
2019,Buri Ram,10-14,0,0,1,0,0,0,0,1188
2019,Buri Ram,15-24,0,0,0,1,0,0,0,880
2019,Buri Ram,25-34,0,0,0,0,1,0,0,197
2019,Buri Ram,35-59,0,0,0,0,0,1,0,200
2019,Buri Ram,5-9,0,1,0,0,0,0,0,1075
2019,Buri Ram,60,0,0,0,0,0,0,1,45
2019,Chachoengsao,0-4,1,0,0,0,0,0,0,53
2019,Chachoengsao,10-14,0,0,1,0,0,0,0,216
2019,Chachoengsao,15-24,0,0,0,1,0,0,0,341
2019,Chachoengsao,25-34,0,0,0,0,1,0,0,172
2019,Chachoengsao,35-59,0,0,0,0,0,1,0,178
2019,Chachoengsao,5-9,0,1,0,0,0,0,0,150
2019,Chachoengsao,60,0,0,0,0,0,0,1,33
2019,Chai Nat,0-4,1,0,0,0,0,0,0,8
2019,Chai Nat,10-14,0,0,1,0,0,0,0,86
2019,Chai Nat,15-24,0,0,0,1,0,0,0,86
2019,Chai Nat,25-34,0,0,0,0,1,0,0,43
2019,Chai Nat,35-59,0,0,0,0,0,1,0,57
2019,Chai Nat,5-9,0,1,0,0,0,0,0,50
2019,Chai Nat,60,0,0,0,0,0,0,1,11
2019,Chaiyaphum,0-4,1,0,0,0,0,0,0,206
2019,Chaiyaphum,10-14,0,0,1,0,0,0,0,821
2019,Chaiyaphum,15-24,0,0,0,1,0,0,0,549
2019,Chaiyaphum,25-34,0,0,0,0,1,0,0,159
2019,Chaiyaphum,35-59,0,0,0,0,0,1,0,141
2019,Chaiyaphum,5-9,0,1,0,0,0,0,0,775
2019,Chaiyaphum,60,0,0,0,0,0,0,1,39
2019,Chanthaburi,0-4,1,0,0,0,0,0,0,97
2019,Chanthaburi,10-14,0,0,1,0,0,0,0,376
2019,Chanthaburi,15-24,0,0,0,1,0,0,0,533
2019,Chanthaburi,25-34,0,0,0,0,1,0,0,328
2019,Chanthaburi,35-59,0,0,0,0,0,1,0,290
2019,Chanthaburi,5-9,0,1,0,0,0,0,0,283
2019,Chanthaburi,60,0,0,0,0,0,0,1,54
2019,Chiang Mai,0-4,1,0,0,0,0,0,0,87
2019,Chiang Mai,10-14,0,0,1,0,0,0,0,427
2019,Chiang Mai,15-24,0,0,0,1,0,0,0,915
2019,Chiang Mai,25-34,0,0,0,0,1,0,0,843
2019,Chiang Mai,35-59,0,0,0,0,0,1,0,1058
2019,Chiang Mai,5-9,0,1,0,0,0,0,0,275
2019,Chiang Mai,60,0,0,0,0,0,0,1,288
2019,Chiang Rai,0-4,1,0,0,0,0,0,0,220
2019,Chiang Rai,10-14,0,0,1,0,0,0,0,607
2019,Chiang Rai,15-24,0,0,0,1,0,0,0,1172
2019,Chiang Rai,25-34,0,0,0,0,1,0,0,936
2019,Chiang Rai,35-59,0,0,0,0,0,1,0,1489
2019,Chiang Rai,5-9,0,1,0,0,0,0,0,493
2019,Chiang Rai,60,0,0,0,0,0,0,1,554
2019,Chon Buri,0-4,1,0,0,0,0,0,0,199
2019,Chon Buri,10-14,0,0,1,0,0,0,0,708
2019,Chon Buri,15-24,0,0,0,1,0,0,0,1109
2019,Chon Buri,25-34,0,0,0,0,1,0,0,629
2019,Chon Buri,35-59,0,0,0,0,0,1,0,535
2019,Chon Buri,5-9,0,1,0,0,0,0,0,494
2019,Chon Buri,60,0,0,0,0,0,0,1,89
2019,Chumphon,0-4,1,0,0,0,0,0,0,30
2019,Chumphon,10-14,0,0,1,0,0,0,0,142
2019,Chumphon,15-24,0,0,0,1,0,0,0,151
2019,Chumphon,25-34,0,0,0,0,1,0,0,82
2019,Chumphon,35-59,0,0,0,0,0,1,0,99
2019,Chumphon,5-9,0,1,0,0,0,0,0,73
2019,Chumphon,60,0,0,0,0,0,0,1,16
2019,Kalasin,0-4,1,0,0,0,0,0,0,68
2019,Kalasin,10-14,0,0,1,0,0,0,0,380
2019,Kalasin,15-24,0,0,0,1,0,0,0,356
2019,Kalasin,25-34,0,0,0,0,1,0,0,94
2019,Kalasin,35-59,0,0,0,0,0,1,0,128
2019,Kalasin,5-9,0,1,0,0,0,0,0,269
2019,Kalasin,60,0,0,0,0,0,0,1,34
2019,Kamphaeng Phet,0-4,1,0,0,0,0,0,0,30
2019,Kamphaeng Phet,10-14,0,0,1,0,0,0,0,125
2019,Kamphaeng Phet,15-24,0,0,0,1,0,0,0,149
2019,Kamphaeng Phet,25-34,0,0,0,0,1,0,0,52
2019,Kamphaeng Phet,35-59,0,0,0,0,0,1,0,40
2019,Kamphaeng Phet,5-9,0,1,0,0,0,0,0,84
2019,Kamphaeng Phet,60,0,0,0,0,0,0,1,7
2019,Kanchanaburi,0-4,1,0,0,0,0,0,0,59
2019,Kanchanaburi,10-14,0,0,1,0,0,0,0,244
2019,Kanchanaburi,15-24,0,0,0,1,0,0,0,186
2019,Kanchanaburi,25-34,0,0,0,0,1,0,0,111
2019,Kanchanaburi,35-59,0,0,0,0,0,1,0,104
2019,Kanchanaburi,5-9,0,1,0,0,0,0,0,181
2019,Kanchanaburi,60,0,0,0,0,0,0,1,18
2019,Khon Kaen,0-4,1,0,0,0,0,0,0,231
2019,Khon Kaen,10-14,0,0,1,0,0,0,0,1026
2019,Khon Kaen,15-24,0,0,0,1,0,0,0,915
2019,Khon Kaen,25-34,0,0,0,0,1,0,0,317
2019,Khon Kaen,35-59,0,0,0,0,0,1,0,236
2019,Khon Kaen,5-9,0,1,0,0,0,0,0,774
2019,Khon Kaen,60,0,0,0,0,0,0,1,51
2019,Krabi,0-4,1,0,0,0,0,0,0,52
2019,Krabi,10-14,0,0,1,0,0,0,0,111
2019,Krabi,15-24,0,0,0,1,0,0,0,135
2019,Krabi,25-34,0,0,0,0,1,0,0,94
2019,Krabi,35-59,0,0,0,0,0,1,0,91
2019,Krabi,5-9,0,1,0,0,0,0,0,99
2019,Krabi,60,0,0,0,0,0,0,1,15
2019,Lampang,0-4,1,0,0,0,0,0,0,48
2019,Lampang,10-14,0,0,1,0,0,0,0,156
2019,Lampang,15-24,0,0,0,1,0,0,0,222
2019,Lampang,25-34,0,0,0,0,1,0,0,130
2019,Lampang,35-59,0,0,0,0,0,1,0,152
2019,Lampang,5-9,0,1,0,0,0,0,0,114
2019,Lampang,60,0,0,0,0,0,0,1,59
2019,Lamphun,0-4,1,0,0,0,0,0,0,10
2019,Lamphun,10-14,0,0,1,0,0,0,0,26
2019,Lamphun,15-24,0,0,0,1,0,0,0,80
2019,Lamphun,25-34,0,0,0,0,1,0,0,70
2019,Lamphun,35-59,0,0,0,0,0,1,0,93
2019,Lamphun,5-9,0,1,0,0,0,0,0,22
2019,Lamphun,60,0,0,0,0,0,0,1,32
2019,Loei,0-4,1,0,0,0,0,0,0,117
2019,Loei,10-14,0,0,1,0,0,0,0,448
2019,Loei,15-24,0,0,0,1,0,0,0,473
2019,Loei,25-34,0,0,0,0,1,0,0,192
2019,Loei,35-59,0,0,0,0,0,1,0,184
2019,Loei,5-9,0,1,0,0,0,0,0,288
2019,Loei,60,0,0,0,0,0,0,1,53
2019,Lop Buri,0-4,1,0,0,0,0,0,0,100
2019,Lop Buri,10-14,0,0,1,0,0,0,0,298
2019,Lop Buri,15-24,0,0,0,1,0,0,0,328
2019,Lop Buri,25-34,0,0,0,0,1,0,0,107
2019,Lop Buri,35-59,0,0,0,0,0,1,0,128
2019,Lop Buri,5-9,0,1,0,0,0,0,0,295
2019,Lop Buri,60,0,0,0,0,0,0,1,24
2019,Mae Hong Son,0-4,1,0,0,0,0,0,0,8
2019,Mae Hong Son,10-14,0,0,1,0,0,0,0,49
2019,Mae Hong Son,15-24,0,0,0,1,0,0,0,91
2019,Mae Hong Son,25-34,0,0,0,0,1,0,0,82
2019,Mae Hong Son,35-59,0,0,0,0,0,1,0,125
2019,Mae Hong Son,5-9,0,1,0,0,0,0,0,22
2019,Mae Hong Son,60,0,0,0,0,0,0,1,38
2019,Maha Sarakham,0-4,1,0,0,0,0,0,0,89
2019,Maha Sarakham,10-14,0,0,1,0,0,0,0,409
2019,Maha Sarakham,15-24,0,0,0,1,0,0,0,344
2019,Maha Sarakham,25-34,0,0,0,0,1,0,0,104
2019,Maha Sarakham,35-59,0,0,0,0,0,1,0,57
2019,Maha Sarakham,5-9,0,1,0,0,0,0,0,337
2019,Maha Sarakham,60,0,0,0,0,0,0,1,15
2019,Mukdahan,0-4,1,0,0,0,0,0,0,32
2019,Mukdahan,10-14,0,0,1,0,0,0,0,220
2019,Mukdahan,15-24,0,0,0,1,0,0,0,210
2019,Mukdahan,25-34,0,0,0,0,1,0,0,81
2019,Mukdahan,35-59,0,0,0,0,0,1,0,79
2019,Mukdahan,5-9,0,1,0,0,0,0,0,150
2019,Mukdahan,60,0,0,0,0,0,0,1,16
2019,Nakhon Nayok,0-4,1,0,0,0,0,0,0,13
2019,Nakhon Nayok,10-14,0,0,1,0,0,0,0,70
2019,Nakhon Nayok,15-24,0,0,0,1,0,0,0,103
2019,Nakhon Nayok,25-34,0,0,0,0,1,0,0,55
2019,Nakhon Nayok,35-59,0,0,0,0,0,1,0,49
2019,Nakhon Nayok,5-9,0,1,0,0,0,0,0,53
2019,Nakhon Nayok,60,0,0,0,0,0,0,1,11
2019,Nakhon Pathom,0-4,1,0,0,0,0,0,0,138
2019,Nakhon Pathom,10-14,0,0,1,0,0,0,0,439
2019,Nakhon Pathom,15-24,0,0,0,1,0,0,0,667
2019,Nakhon Pathom,25-34,0,0,0,0,1,0,0,343
2019,Nakhon Pathom,35-59,0,0,0,0,0,1,0,386
2019,Nakhon Pathom,5-9,0,1,0,0,0,0,0,283
2019,Nakhon Pathom,60,0,0,0,0,0,0,1,106
2019,Nakhon Phanom,0-4,1,0,0,0,0,0,0,44
2019,Nakhon Phanom,10-14,0,0,1,0,0,0,0,302
2019,Nakhon Phanom,15-24,0,0,0,1,0,0,0,238
2019,Nakhon Phanom,25-34,0,0,0,0,1,0,0,101
2019,Nakhon Phanom,35-59,0,0,0,0,0,1,0,149
2019,Nakhon Phanom,5-9,0,1,0,0,0,0,0,176
2019,Nakhon Phanom,60,0,0,0,0,0,0,1,28
2019,Nakhon Ratchasima,0-4,1,0,0,0,0,0,0,759
2019,Nakhon Ratchasima,10-14,0,0,1,0,0,0,0,2546
2019,Nakhon Ratchasima,15-24,0,0,0,1,0,0,0,2413
2019,Nakhon Ratchasima,25-34,0,0,0,0,1,0,0,883
2019,Nakhon Ratchasima,35-59,0,0,0,0,0,1,0,793
2019,Nakhon Ratchasima,5-9,0,1,0,0,0,0,0,2112
2019,Nakhon Ratchasima,60,0,0,0,0,0,0,1,213
2019,Nakhon Sawan,0-4,1,0,0,0,0,0,0,122
2019,Nakhon Sawan,10-14,0,0,1,0,0,0,0,336
2019,Nakhon Sawan,15-24,0,0,0,1,0,0,0,349
2019,Nakhon Sawan,25-34,0,0,0,0,1,0,0,172
2019,Nakhon Sawan,35-59,0,0,0,0,0,1,0,150
2019,Nakhon Sawan,5-9,0,1,0,0,0,0,0,233
2019,Nakhon Sawan,60,0,0,0,0,0,0,1,35
2019,Nakhon Si Thammarat,0-4,1,0,0,0,0,0,0,284
2019,Nakhon Si Thammarat,10-14,0,0,1,0,0,0,0,941
2019,Nakhon Si Thammarat,15-24,0,0,0,1,0,0,0,1267
2019,Nakhon Si Thammarat,25-34,0,0,0,0,1,0,0,532
2019,Nakhon Si Thammarat,35-59,0,0,0,0,0,1,0,531
2019,Nakhon Si Thammarat,5-9,0,1,0,0,0,0,0,704
